index,allevents,syto,singlets,intact,erythropoiesis,cd19,cd20,blast
773,1,1,1,1,0,1,0,1
774,1,1,1,1,0,1,0,1
775,1,1,1,1,0,0,0,0
776,1,1,1,1,0,1,0,1
777,1,1,1,1,0,0,0,0
778,1,1,1,1,0,0,0,0
779,1,1,1,1,0,1,0,1
780,1,1,1,1,0,1,0,1
781,1,1,1,1,0,1,0,1
782,1,1,1,1,0,0,0,0
783,1,1,1,1,1,0,0,0
784,1,0,0,0,0,0,0,0
785,1,1,0,0,0,0,0,0
786,1,1,1,1,0,1,0,1
787,1,1,1,1,0,0,0,0
788,1,0,0,0,0,0,0,0
789,1,1,1,1,1,0,0,0
790,1,1,1,1,0,1,0,1
791,1,1,1,1,0,0,0,0
792,1,1,1,1,0,1,0,1
793,1,1,1,1,0,1,0,1
794,1,1,1,1,0,0,0,0
795,1,1,1,1,0,1,0,1
796,1,1,1,1,0,1,0,1
797,1,1,1,1,0,0,0,0
798,1,1,0,0,0,0,0,0
799,1,1,1,1,0,1,0,1
800,1,1,1,1,0,1,0,1
801,1,1,1,1,0,1,0,1
802,1,1,1,1,0,1,0,1
803,1,1,1,1,0,1,0,1
804,1,1,1,1,0,1,0,1
805,1,1,1,1,0,1,0,1
806,1,1,0,0,0,0,0,0
807,1,1,1,1,0,1,0,1
808,1,1,1,1,0,0,0,0
809,1,1,1,1,0,0,0,0
810,1,1,1,1,0,1,0,1
811,1,1,1,1,0,1,0,1
812,1,1,1,1,0,1,0,1
813,1,1,1,1,0,1,0,1
814,1,1,1,1,1,0,0,0
815,1,1,1,1,0,1,0,1
816,1,1,1,1,0,1,0,1
817,1,1,1,1,0,0,0,0
818,1,1,1,1,0,0,0,0
819,1,0,0,0,0,0,0,0
820,1,1,1,1,0,0,0,0
821,1,1,1,1,0,1,1,0
822,1,1,1,1,0,0,0,0
823,1,1,1,1,0,1,0,1
824,1,1,1,1,0,0,0,0
825,1,1,0,0,0,0,0,0
826,1,1,1,1,0,0,0,0
827,1,1,1,1,0,1,0,1
828,1,1,1,1,0,1,0,1
829,1,1,1,1,0,1,0,1
830,1,1,1,1,0,0,0,0
831,1,1,0,0,0,0,0,0
832,1,1,1,1,0,1,0,1
833,1,1,1,1,0,1,0,1
834,1,1,1,1,0,0,0,0
835,1,1,1,1,0,0,0,0
836,1,1,1,1,0,1,0,1
837,1,1,1,1,0,1,0,1
838,1,1,1,1,0,1,0,1
839,1,1,1,1,0,0,0,0
840,1,1,1,1,0,1,0,1
841,1,1,1,1,0,0,0,0
842,1,1,1,1,0,1,0,1
843,1,1,1,1,0,1,0,1
844,1,0,0,0,0,0,0,0
845,1,1,1,1,0,0,0,0
846,1,1,1,1,0,1,0,1
847,1,1,1,1,0,0,0,0
848,1,1,1,1,0,0,0,0
849,1,1,1,1,1,0,0,0
850,1,1,1,1,0,1,0,1
851,1,1,0,0,0,0,0,0
852,1,1,1,1,0,1,1,0
853,1,1,1,1,0,0,0,0
854,1,1,1,1,0,0,0,0
855,1,1,1,1,0,1,0,1
856,1,1,1,1,0,0,0,0
857,1,1,1,1,1,0,0,0
858,1,1,1,1,0,0,0,0
859,1,1,1,1,1,0,0,0
860,1,1,1,1,0,1,0,1
861,1,1,1,1,0,1,0,1
862,1,1,1,1,0,0,0,0
863,1,1,1,1,0,1,0,1
864,1,1,1,1,0,0,0,0
865,1,1,1,1,0,0,0,0
866,1,1,1,1,0,1,0,1
867,1,1,1,1,0,1,0,1
868,1,1,1,1,0,1,0,1
869,1,1,1,1,0,0,0,0
870,1,1,1,1,0,0,0,0
871,1,1,1,1,0,1,0,1
872,1,1,1,1,0,0,0,0
873,1,1,1,1,0,0,0,0
874,1,1,1,1,0,1,0,1
875,1,1,1,1,0,0,0,0
876,1,1,1,1,1,0,0,0
877,1,1,1,1,1,0,0,0
878,1,1,1,1,0,0,0,0
879,1,1,1,1,0,0,0,0
880,1,1,1,1,0,0,0,0
881,1,1,1,1,0,0,0,0
882,1,1,1,1,0,1,1,0
883,1,1,1,1,0,0,0,0
884,1,1,1,1,0,1,0,1
885,1,1,1,1,1,0,0,0
886,1,1,1,1,0,0,0,0
887,1,1,1,1,1,0,0,0
888,1,1,1,1,0,1,0,1
889,1,1,1,1,0,0,0,0
890,1,0,0,0,0,0,0,0
891,1,1,1,1,0,0,0,0
892,1,1,0,0,0,0,0,0
893,1,1,1,1,0,1,1,0
894,1,1,1,1,1,0,0,0
895,1,1,1,1,0,1,0,1
896,1,1,1,1,0,0,0,0
897,1,1,1,1,0,0,0,0
898,1,1,1,1,0,0,0,0
899,1,1,1,1,0,1,0,1
900,1,1,1,1,0,0,0,0
901,1,1,1,1,0,0,0,0
902,1,1,1,1,0,1,0,1
903,1,1,1,1,0,0,0,0
904,1,1,1,1,0,0,0,0
905,1,1,1,1,0,1,1,0
906,1,1,1,1,0,0,0,0
907,1,1,1,1,0,1,0,1
908,1,1,1,1,0,1,0,1
909,1,1,1,1,0,0,0,0
910,1,1,1,1,0,0,0,0
911,1,1,1,1,0,1,0,1
912,1,1,1,1,0,1,0,1
913,1,1,1,1,0,1,1,0
914,1,1,1,1,0,0,0,0
915,1,0,0,0,0,0,0,0
916,1,1,1,1,0,0,0,0
917,1,0,0,0,0,0,0,0
918,1,1,1,1,0,1,0,1
919,1,1,1,1,0,1,0,1
920,1,1,1,0,0,0,0,0
921,1,1,1,1,1,0,0,0
922,1,1,1,1,0,1,0,1
923,1,1,1,1,1,0,0,0
924,1,1,1,1,0,1,0,1
925,1,1,1,1,0,1,0,1
926,1,1,1,1,1,0,0,0
927,1,1,1,1,0,0,0,0
928,1,1,1,1,0,0,0,0
929,1,1,1,1,0,0,0,0
930,1,0,0,0,0,0,0,0
931,1,1,1,1,0,1,0,1
932,1,1,1,1,0,0,0,0
933,1,1,1,1,0,1,0,1
934,1,1,1,1,0,1,0,1
935,1,1,1,1,0,0,0,0
936,1,1,1,1,0,0,0,0
937,1,1,1,1,0,0,0,0
938,1,1,1,1,0,1,0,1
939,1,1,1,1,0,1,0,1
940,1,1,1,1,0,1,0,1
941,1,1,1,1,0,1,0,1
942,1,1,1,1,0,0,0,0
943,1,1,1,1,0,1,0,1
944,1,1,1,1,0,1,0,1
945,1,1,1,1,0,0,0,0
946,1,1,1,1,0,1,0,1
947,1,1,1,1,0,1,1,0
948,1,1,1,1,0,1,0,1
949,1,1,1,1,0,1,0,1
950,1,1,1,1,0,1,0,1
951,1,1,1,1,0,0,0,0
952,1,1,1,1,0,0,0,0
953,1,1,1,1,0,1,0,1
954,1,1,1,1,0,1,0,1
955,1,1,1,1,0,1,0,1
956,1,1,1,1,0,0,0,0
957,1,1,1,1,0,0,0,0
958,1,1,1,1,0,1,0,1
959,1,1,1,1,0,0,0,0
960,1,1,1,1,0,1,0,1
961,1,1,1,1,1,0,0,0
962,1,1,1,1,0,1,0,1
963,1,1,1,1,0,1,0,1
964,1,0,0,0,0,0,0,0
965,1,1,1,1,0,0,0,0
966,1,1,1,1,0,1,0,1
967,1,1,1,1,0,1,0,0
968,1,1,1,1,0,1,0,1
969,1,1,1,1,0,0,0,0
970,1,1,1,1,0,1,0,1
971,1,1,1,1,0,0,0,0
972,1,1,1,1,0,1,0,1
973,1,1,1,1,0,1,0,1
974,1,1,1,1,0,0,0,0
975,1,1,1,1,0,1,0,1
976,1,1,1,1,0,0,0,0
977,1,1,1,1,0,0,0,0
978,1,1,1,1,0,1,0,1
979,1,1,1,1,0,1,0,1
980,1,1,1,1,1,0,0,0
981,1,1,1,1,1,0,0,0
982,1,1,1,1,0,1,1,0
983,1,1,1,1,0,1,1,0
984,1,1,1,1,0,1,0,1
985,1,1,1,1,0,1,0,1
986,1,1,1,1,0,0,0,0
987,1,1,1,1,0,0,0,0
988,1,1,1,1,0,1,0,1
989,1,1,1,1,0,0,0,0
990,1,1,1,1,0,1,0,1
991,1,1,1,1,0,0,0,0
992,1,1,1,1,0,0,0,0
993,1,1,1,1,0,1,0,1
994,1,1,1,1,0,0,0,0
995,1,1,1,1,0,1,0,1
996,1,1,1,1,0,1,1,0
997,1,1,1,1,0,0,0,0
998,1,1,1,1,0,1,1,0
999,1,1,1,1,0,1,0,1
1000,1,1,1,1,0,1,0,1
1001,1,1,1,1,0,0,0,0
1002,1,1,1,1,0,1,0,1
1003,1,1,1,1,0,1,0,1
1004,1,1,1,1,0,1,0,1
1005,1,1,1,1,0,1,1,0
1006,1,1,1,1,0,0,0,0
1007,1,1,1,1,0,0,0,0
1008,1,1,1,1,0,1,0,1
1009,1,1,1,1,0,1,0,1
1010,1,1,1,1,1,0,0,0
1011,1,1,1,1,0,0,0,0
1012,1,1,1,1,0,0,0,0
1013,1,1,1,0,0,0,0,0
1014,1,1,1,1,0,1,0,1
1015,1,1,1,1,0,0,0,0
1016,1,1,1,1,0,0,0,0
1017,1,1,1,1,0,1,0,1
1018,1,0,0,0,0,0,0,0
1019,1,1,0,0,0,0,0,0
1020,1,1,1,1,0,1,0,1
1021,1,1,1,1,0,0,0,0
1022,1,1,1,1,0,0,0,0
1023,1,1,1,1,0,1,0,1
1024,1,1,1,1,0,0,0,0
1025,1,1,1,1,0,1,0,1
1026,1,1,1,1,0,1,0,1
1027,1,1,1,1,0,0,0,0
1028,1,1,1,1,1,0,0,0
1029,1,1,1,1,0,1,1,0
1030,1,1,1,1,0,0,0,0
1031,1,1,1,1,0,0,0,0
1032,1,1,1,1,0,1,0,1
1033,1,1,1,1,0,0,0,0
1034,1,1,1,1,0,1,0,1
1035,1,1,1,1,0,1,0,1
1036,1,1,1,1,0,1,1,0
1037,1,1,1,1,0,0,0,0
1038,1,1,0,0,0,0,0,0
1039,1,1,1,1,1,0,0,0
1040,1,1,1,1,0,1,0,1
1041,1,1,1,1,0,1,0,1
1042,1,1,1,1,1,0,0,0
1043,1,1,1,1,0,1,0,1
1044,1,1,1,1,0,0,0,0
1045,1,1,1,1,0,0,0,0
1046,1,1,1,1,0,1,0,1
1047,1,1,1,1,0,0,0,0
1048,1,1,1,1,0,0,0,0
1049,1,1,0,0,0,0,0,0
1050,1,1,1,1,0,0,0,0
1051,1,1,1,1,0,0,0,0
1052,1,1,1,1,0,0,0,0
1053,1,1,1,1,0,0,0,0
1054,1,1,1,1,0,0,0,0
1055,1,1,1,1,0,1,0,1
1056,1,1,1,1,0,0,0,0
1057,1,1,1,1,0,1,0,1
1058,1,1,1,1,0,0,0,0
1059,1,1,1,1,0,1,1,0
1060,1,1,1,1,0,0,0,0
1061,1,1,1,1,0,1,0,1
1062,1,1,1,1,0,0,0,0
1063,1,1,1,1,0,1,0,1
1064,1,1,1,1,0,0,0,0
1065,1,1,1,1,0,1,1,0
1066,1,1,1,1,0,1,0,1
1067,1,1,1,1,1,0,0,0
1068,1,1,1,1,0,1,0,1
1069,1,1,1,1,0,1,1,0
1070,1,1,1,1,0,1,0,1
1071,1,1,1,1,0,1,0,1
1072,1,0,0,0,0,0,0,0
1073,1,1,1,1,0,0,0,0
1074,1,0,0,0,0,0,0,0
1075,1,1,1,1,0,1,1,0
1076,1,1,1,1,0,1,0,1
1077,1,1,1,1,1,0,0,0
1078,1,1,1,1,0,0,0,0
1079,1,1,1,1,0,0,0,0
1080,1,1,1,1,0,0,0,0
1081,1,1,1,0,0,0,0,0
1082,1,1,1,1,0,1,0,1
1083,1,1,1,1,0,0,0,0
1084,1,1,1,1,1,0,0,0
1085,1,1,1,1,0,1,0,1
1086,1,1,1,1,0,1,0,1
1087,1,1,1,1,0,1,0,1
1088,1,1,1,1,0,1,0,1
1089,1,1,1,1,0,1,0,1
1090,1,1,1,1,0,1,0,1
1091,1,1,1,1,0,1,0,1
1092,1,1,1,1,0,1,0,1
1093,1,1,1,1,0,1,0,1
1094,1,1,1,1,0,1,0,1
1095,1,1,1,1,0,0,0,0
1096,1,1,1,1,0,0,0,0
1097,1,1,1,1,0,1,0,1
1098,1,1,1,1,0,0,0,0
1099,1,1,1,1,0,0,0,0
1100,1,1,1,1,0,1,0,1
1101,1,1,1,1,0,0,0,0
1102,1,1,1,1,0,1,0,1
1103,1,1,1,1,0,0,0,0
1104,1,1,1,1,0,1,0,1
1105,1,1,1,1,0,1,0,1
1106,1,1,1,1,0,1,0,1
1107,1,0,0,0,0,0,0,0
1108,1,1,1,1,0,0,0,0
1109,1,1,1,1,0,0,0,0
1110,1,1,1,1,0,1,0,1
1111,1,1,1,1,0,0,0,0
1112,1,1,1,1,0,1,0,1
1113,1,1,1,1,0,1,0,1
1114,1,1,1,1,0,0,0,0
1115,1,1,1,1,1,0,0,0
1116,1,1,1,1,1,0,0,0
1117,1,1,1,1,1,0,0,0
1118,1,1,1,1,0,1,0,1
1119,1,1,0,0,0,0,0,0
1120,1,1,1,1,0,1,0,1
1121,1,1,1,1,0,1,0,1
1122,1,1,1,1,0,1,0,1
1123,1,1,1,1,0,1,0,1
1124,1,1,1,1,0,1,0,1
1125,1,1,1,1,0,1,1,0
1126,1,1,1,1,0,1,0,1
1127,1,1,1,1,0,1,0,1
1128,1,1,1,1,0,0,0,0
1129,1,1,1,1,0,0,0,0
1130,1,1,1,1,0,1,0,1
1131,1,1,1,1,0,1,0,1
1132,1,1,1,1,0,1,0,1
1133,1,1,1,1,0,1,0,1
1134,1,1,1,1,0,1,0,1
1135,1,1,1,1,0,0,0,0
1136,1,1,1,1,0,1,0,1
1137,1,1,1,1,1,0,0,0
1138,1,1,1,1,0,1,0,1
1139,1,1,1,1,0,0,0,0
1140,1,1,1,1,0,0,0,0
1141,1,1,1,1,0,1,0,1
1142,1,0,0,0,0,0,0,0
1143,1,1,1,1,0,0,0,0
1144,1,1,1,1,0,0,0,0
1145,1,1,1,1,0,1,0,1
1146,1,1,1,1,0,1,0,1
1147,1,1,1,1,0,0,0,0
1148,1,1,1,1,0,1,1,0
1149,1,1,1,1,0,1,0,1
1150,1,1,1,1,0,0,0,0
1151,1,1,1,1,0,0,0,0
1152,1,1,1,1,0,1,0,1
1153,1,1,1,1,0,0,0,0
1154,1,1,1,1,0,1,0,1
1155,1,1,1,1,0,0,0,0
1156,1,1,1,1,0,0,0,0
1157,1,1,1,1,0,0,0,0
1158,1,1,1,1,0,0,0,0
1159,1,1,1,1,0,1,0,1
1160,1,1,1,1,0,1,0,1
1161,1,1,1,1,0,1,0,1
1162,1,1,0,0,0,0,0,0
1163,1,1,1,1,0,1,0,1
1164,1,1,1,1,0,1,0,1
1165,1,1,1,1,0,1,0,1
1166,1,1,1,1,0,1,0,1
1167,1,1,1,1,0,1,0,1
1168,1,1,1,1,0,1,0,1
1169,1,1,1,1,0,1,1,0
1170,1,1,1,1,0,0,0,0
1171,1,1,0,0,0,0,0,0
1172,1,1,1,1,0,1,0,1
1173,1,1,1,1,0,1,0,1
1174,1,1,1,1,0,0,0,0
1175,1,1,1,1,0,1,0,1
1176,1,1,1,1,0,1,0,1
1177,1,1,1,1,1,0,0,0
1178,1,1,1,1,0,0,0,0
1179,1,1,1,1,1,0,0,0
1180,1,1,1,1,0,1,0,1
1181,1,1,1,1,0,1,1,0
1182,1,1,1,1,0,0,0,0
1183,1,1,1,1,0,1,0,1
1184,1,1,1,1,0,0,0,0
1185,1,1,1,1,1,0,0,0
1186,1,0,0,0,0,0,0,0
1187,1,1,1,1,0,0,0,0
1188,1,1,1,1,0,1,0,1
1189,1,1,1,1,0,1,0,1
1190,1,1,1,1,0,1,0,1
1191,1,1,1,1,0,1,0,1
1192,1,1,1,1,0,1,0,1
1193,1,1,1,1,0,0,0,0
1194,1,1,1,1,0,0,0,0
1195,1,1,1,1,0,0,0,0
1196,1,1,1,1,0,0,0,0
1197,1,1,1,1,0,0,0,0
1198,1,1,1,1,0,1,0,1
1199,1,1,1,1,0,0,0,0
1200,1,1,1,1,0,1,0,1
1201,1,1,0,0,0,0,0,0
1202,1,1,1,1,0,0,0,0
1203,1,1,1,1,0,0,0,0
1204,1,1,1,1,0,0,0,0
1205,1,1,1,1,0,1,0,1
1206,1,1,1,1,0,0,0,0
1207,1,1,1,1,0,0,0,0
1208,1,1,1,1,0,0,0,0
1209,1,1,1,1,0,1,0,1
1210,1,1,1,1,0,0,0,0
1211,1,1,1,1,0,1,0,1
1212,1,1,1,1,0,1,1,0
1213,1,1,1,1,0,0,0,0
1214,1,1,1,1,0,1,0,1
1215,1,1,1,1,0,1,0,1
1216,1,1,1,1,0,0,0,0
1217,1,1,1,1,0,0,0,0
1218,1,1,1,1,1,0,0,0
1219,1,1,1,1,0,1,0,1
1220,1,0,0,0,0,0,0,0
1221,1,0,0,0,0,0,0,0
1222,1,0,0,0,0,0,0,0
1223,1,1,1,1,0,0,0,0
1224,1,0,0,0,0,0,0,0
1225,1,1,1,1,0,1,0,1
1226,1,1,1,1,0,1,0,1
1227,1,1,0,0,0,0,0,0
1228,1,1,0,0,0,0,0,0
1229,1,1,1,1,0,1,0,1
1230,1,1,1,1,0,1,0,1
1231,1,1,1,1,0,1,0,1
1232,1,1,1,1,0,0,0,0
1233,1,1,1,1,0,0,0,0
1234,1,1,1,1,0,0,0,0
1235,1,1,1,0,0,0,0,0
1236,1,0,0,0,0,0,0,0
1237,1,1,1,1,0,1,0,1
1238,1,1,1,1,1,0,0,0
1239,1,1,1,1,0,0,0,0
1240,1,1,0,0,0,0,0,0
1241,1,0,0,0,0,0,0,0
1242,1,1,1,1,1,0,0,0
1243,1,1,1,1,0,0,0,0
1244,1,1,1,1,0,1,0,1
1245,1,1,1,1,0,0,0,0
1246,1,1,1,1,0,0,0,0
1247,1,1,1,1,0,0,0,0
1248,1,0,0,0,0,0,0,0
1249,1,0,0,0,0,0,0,0
1250,1,1,0,0,0,0,0,0
1251,1,1,1,1,0,1,1,0
1252,1,1,1,1,0,1,0,1
1253,1,1,1,1,0,0,0,0
1254,1,1,1,1,0,1,0,1
1255,1,1,1,1,0,1,0,1
1256,1,1,1,1,1,0,0,0
1257,1,1,1,1,0,1,0,1
1258,1,1,1,1,0,1,0,1
1259,1,1,1,1,0,0,0,0
1260,1,0,0,0,0,0,0,0
1261,1,0,0,0,0,0,0,0
1262,1,1,1,1,0,0,0,0
1263,1,1,1,1,0,0,0,0
1264,1,1,0,0,0,0,0,0
1265,1,1,1,1,0,1,0,1
1266,1,1,1,1,0,0,0,0
1267,1,1,1,1,0,1,0,1
1268,1,1,1,1,0,0,0,0
1269,1,1,1,1,1,0,0,0
1270,1,1,1,1,1,0,0,0
1271,1,1,1,1,0,1,0,1
1272,1,1,1,1,0,1,0,1
1273,1,1,1,1,0,1,0,1
1274,1,1,1,1,0,1,0,1
1275,1,1,1,1,0,0,0,0
1276,1,1,1,1,1,0,0,0
1277,1,1,1,1,0,0,0,0
1278,1,1,1,1,0,0,0,0
1279,1,1,1,1,1,0,0,0
1280,1,1,1,1,0,0,0,0
1281,1,1,1,1,0,1,0,1
1282,1,1,1,1,0,0,0,0
1283,1,1,1,1,0,1,0,1
1284,1,0,0,0,0,0,0,0
1285,1,1,1,1,0,0,0,0
1286,1,1,1,1,0,0,0,0
1287,1,0,0,0,0,0,0,0
1288,1,1,1,1,0,1,0,1
1289,1,1,1,1,0,1,0,1
1290,1,1,1,1,0,0,0,0
1291,1,1,1,0,0,0,0,0
1292,1,1,0,0,0,0,0,0
1293,1,1,1,1,0,0,0,0
1294,1,1,1,1,0,1,0,1
1295,1,1,1,1,0,0,0,0
1296,1,1,1,1,0,0,0,0
1297,1,1,1,1,0,0,0,0
1298,1,1,1,1,0,1,0,1
1299,1,1,1,1,0,1,0,1
1300,1,1,1,1,0,1,0,1
1301,1,0,0,0,0,0,0,0
1302,1,1,1,1,0,1,0,1
1303,1,1,1,1,0,0,0,0
1304,1,1,1,1,0,1,0,1
1305,1,1,1,1,0,0,0,0
1306,1,1,1,1,0,1,0,1
1307,1,1,1,1,0,0,0,0
1308,1,1,1,1,1,0,0,0
1309,1,1,1,1,1,0,0,0
1310,1,1,1,1,0,0,0,0
1311,1,1,1,1,0,0,0,0
1312,1,1,1,1,0,0,0,0
1313,1,1,1,1,0,0,0,0
1314,1,1,1,1,0,0,0,0
1315,1,1,1,1,0,0,0,0
1316,1,1,1,1,0,1,0,1
1317,1,1,1,1,0,1,0,1
1318,1,1,1,1,0,1,0,1
1319,1,0,0,0,0,0,0,0
1320,1,1,1,1,0,0,0,0
1321,1,1,1,1,0,1,0,1
1322,1,1,1,1,0,1,0,1
1323,1,1,1,1,0,0,0,0
1324,1,1,1,1,0,1,0,1
1325,1,1,1,1,0,0,0,0
1326,1,1,1,1,1,0,0,0
1327,1,1,1,1,0,0,0,0
1328,1,1,1,1,0,1,0,1
1329,1,1,1,1,0,0,0,0
1330,1,1,1,1,0,0,0,0
1331,1,0,0,0,0,0,0,0
1332,1,1,1,1,0,1,0,1
1333,1,1,1,1,0,0,0,0
1334,1,1,1,1,0,1,0,1
1335,1,1,1,1,0,0,0,0
1336,1,1,1,1,0,0,0,0
1337,1,1,1,1,0,0,0,0
1338,1,1,1,1,0,1,0,1
1339,1,1,1,1,0,1,0,1
1340,1,0,0,0,0,0,0,0
1341,1,1,1,1,0,1,0,1
1342,1,1,1,1,0,0,0,0
1343,1,1,1,1,0,1,0,1
1344,1,0,0,0,0,0,0,0
1345,1,0,0,0,0,0,0,0
1346,1,1,1,1,0,1,0,1
1347,1,1,1,1,0,0,0,0
1348,1,1,1,1,0,0,0,0
1349,1,1,1,1,0,0,0,0
1350,1,1,1,1,0,1,0,1
1351,1,1,1,1,1,0,0,0
1352,1,1,0,0,0,0,0,0
1353,1,1,1,1,0,1,0,1
1354,1,1,1,1,0,0,0,0
1355,1,1,1,1,0,0,0,0
1356,1,1,1,1,0,1,0,1
1357,1,1,1,1,0,0,0,0
1358,1,1,1,1,0,1,0,1
1359,1,1,1,1,1,0,0,0
1360,1,1,1,1,0,0,0,0
1361,1,1,1,1,0,1,0,1
1362,1,1,1,1,0,1,1,0
1363,1,1,1,1,0,0,0,0
1364,1,1,1,1,0,0,0,0
1365,1,1,1,1,0,1,0,1
1366,1,1,0,0,0,0,0,0
1367,1,1,1,1,0,1,0,1
1368,1,1,1,0,0,0,0,0
1369,1,1,1,1,0,1,1,0
1370,1,0,0,0,0,0,0,0
1371,1,1,1,1,0,1,0,1
1372,1,1,1,1,0,1,0,1
1373,1,1,1,1,0,1,0,1
1374,1,1,1,1,0,0,0,0
1375,1,1,1,1,0,1,0,1
1376,1,1,1,1,0,1,0,1
1377,1,1,1,1,0,1,0,1
1378,1,1,1,1,0,0,0,0
1379,1,1,1,1,0,0,0,0
1380,1,1,1,1,0,1,0,1
1381,1,1,1,1,0,0,0,0
1382,1,1,1,1,0,1,0,1
1383,1,0,0,0,0,0,0,0
1384,1,1,1,1,1,0,0,0
1385,1,1,1,1,0,1,0,1
1386,1,1,1,1,1,0,0,0
1387,1,1,1,1,0,1,0,1
1388,1,1,1,1,0,1,1,0
1389,1,1,1,1,0,0,0,0
1390,1,1,1,1,0,0,0,0
1391,1,1,1,1,0,1,0,1
1392,1,1,1,1,0,0,0,0
1393,1,1,1,1,0,1,0,1
1394,1,1,0,0,0,0,0,0
1395,1,1,1,1,0,1,0,1
1396,1,1,1,1,1,0,0,0
1397,1,1,1,1,0,1,0,1
1398,1,1,1,1,0,0,0,0
1399,1,1,1,1,0,0,0,0
1400,1,1,1,1,0,0,0,0
1401,1,1,1,1,0,1,0,1
1402,1,1,1,1,0,1,0,1
1403,1,1,1,1,0,1,0,1
1404,1,1,1,1,0,1,0,1
1405,1,1,1,1,0,1,0,1
1406,1,1,1,1,0,0,0,0
1407,1,1,1,1,0,0,0,0
1408,1,1,1,1,0,0,0,0
1409,1,1,1,1,0,1,1,0
1410,1,1,1,1,0,0,0,0
1411,1,1,1,1,0,0,0,0
1412,1,1,1,1,0,1,0,1
1413,1,1,1,1,0,1,0,1
1414,1,1,1,1,0,0,0,0
1415,1,1,1,1,0,1,0,1
1416,1,1,1,1,0,1,0,1
1417,1,1,1,1,0,0,0,0
1418,1,1,1,1,0,1,0,1
1419,1,1,1,1,0,1,0,1
1420,1,1,1,1,1,0,0,0
1421,1,1,1,1,0,1,0,1
1422,1,1,1,1,0,1,0,1
1423,1,1,1,1,0,1,0,1
1424,1,1,0,0,0,0,0,0
1425,1,1,1,1,0,0,0,0
1426,1,1,1,1,0,0,0,0
1427,1,1,1,1,0,1,0,1
1428,1,1,1,1,0,0,0,0
1429,1,1,1,1,1,0,0,0
1430,1,1,1,1,0,0,0,0
1431,1,1,1,1,0,0,0,0
1432,1,1,1,1,0,1,0,1
1433,1,1,1,1,0,1,0,1
1434,1,1,1,1,0,1,0,1
1435,1,1,1,1,0,1,1,0
1436,1,1,1,1,0,1,0,1
1437,1,1,1,1,0,1,0,1
1438,1,1,1,1,0,0,0,0
1439,1,1,1,1,0,1,1,0
1440,1,1,1,1,0,0,0,0
1441,1,1,1,1,0,0,0,0
1442,1,1,1,1,0,0,0,0
1443,1,1,1,1,0,0,0,0
1444,1,1,1,1,0,1,0,1
1445,1,1,1,1,0,1,0,1
1446,1,1,1,1,0,1,0,1
1447,1,1,1,1,0,0,0,0
1448,1,1,1,1,1,0,0,0
1449,1,1,1,1,0,1,0,1
1450,1,1,1,1,0,0,0,0
1451,1,1,1,1,0,0,0,0
1452,1,1,1,1,0,1,0,1
1453,1,1,1,1,1,0,0,0
1454,1,0,0,0,0,0,0,0
1455,1,1,1,1,0,1,0,1
1456,1,1,1,1,0,1,0,1
1457,1,1,1,1,0,0,0,0
1458,1,1,1,1,1,0,0,0
1459,1,1,1,1,0,0,0,0
1460,1,1,1,1,0,1,0,1
1461,1,1,1,1,0,1,1,0
1462,1,1,1,1,0,0,0,0
1463,1,1,1,1,0,0,0,0
1464,1,1,1,1,0,0,0,0
1465,1,1,1,1,0,1,0,1
1466,1,1,0,0,0,0,0,0
1467,1,1,1,1,1,0,0,0
1468,1,1,1,1,0,1,0,1
1469,1,1,1,1,0,0,0,0
1470,1,1,1,1,0,1,0,1
1471,1,1,1,1,0,0,0,0
1472,1,1,1,1,1,0,0,0
1473,1,1,1,1,1,0,0,0
1474,1,1,1,1,0,0,0,0
1475,1,1,1,1,0,1,0,1
1476,1,1,1,1,0,1,0,1
1477,1,1,1,0,0,0,0,0
1478,1,1,1,1,0,0,0,0
1479,1,1,1,1,0,0,0,0
1480,1,1,1,1,0,1,1,0
1481,1,1,1,1,0,1,1,0
1482,1,1,1,1,0,0,0,0
1483,1,1,1,1,0,1,0,1
1484,1,1,1,1,0,1,0,1
1485,1,1,1,1,0,0,0,0
1486,1,1,1,1,0,1,0,1
1487,1,1,1,1,0,0,0,0
1488,1,1,1,1,0,0,0,0
1489,1,1,1,1,0,1,1,0
1490,1,1,1,1,0,1,0,1
1491,1,1,1,1,1,0,0,0
1492,1,0,0,0,0,0,0,0
1493,1,1,1,1,0,1,0,1
1494,1,1,1,1,0,1,0,1
1495,1,1,1,1,0,0,0,0
1496,1,1,1,1,0,1,0,1
1497,1,1,1,1,0,1,0,1
1498,1,1,1,1,0,0,0,0
1499,1,1,1,1,0,0,0,0
1500,1,1,1,1,0,1,1,0
1501,1,1,1,1,0,0,0,0
1502,1,1,1,1,0,1,0,1
1503,1,1,1,1,0,0,0,0
1504,1,0,0,0,0,0,0,0
1505,1,1,1,1,0,0,0,0
1506,1,1,1,1,0,0,0,0
1507,1,1,1,1,1,0,0,0
1508,1,1,1,1,0,1,1,0
1509,1,1,1,1,0,0,0,0
1510,1,1,1,1,1,0,0,0
1511,1,1,1,1,0,1,0,1
1512,1,1,1,1,0,0,0,0
1513,1,1,1,1,0,1,0,1
1514,1,1,1,1,1,0,0,0
1515,1,1,1,1,1,0,0,0
1516,1,1,1,1,0,0,0,0
1517,1,1,1,1,0,1,1,0
1518,1,1,1,1,0,1,0,1
